ractive_swrbatsr"birth_date"r"current_sw"r"forty_man_sw"rheight_feetrheight_inchesr"jersey_number"r"name_first_last"r"name_last_first"r"name_sort"r"player_first_last_html"r"player_html"r"player_id"rposition_desigr"primary_position"r"primary_position_cd"r"roster_years"r"stat_years"r"status_short"rteam_idr"throws"rweight
233rNrRr1972-12-21T00:00:00rNrYr6r5r32r"LaTroy Hawkins"r"Hawkins, LaTroy"rHAWKINS, LATROYr"LaTroy Hawkins"r"Hawkins, LaTroy"r115629rPITCHERrPr1r2006-2007, 2013-2015r2007, 2014-2015r"Traded"r115rRr220
234rNrLr1979-06-22T00:00:00rNrYr6r2r11r"Brad Hawpe"r"Hawpe, Brad"rHAWPE, BRADr"Brad Hawpe"r"Hawpe, Brad"r425547rOUTFIELDERrRFr9r2004-2010r2004-2010rReleasedr115rLr190
235rNrRr1965-05-29T00:00:00rNrNr6r0rr"Charlie Hayes"r"Hayes, Charlie"rHAYES, CHARLIEr"Charlie Hayes"r"Hayes, Charlie"r115640rINFIELDERr3Br5r1992-1994r1993-1994rReleasedr115rRr205
236rNrLr1973-08-20T00:00:00rNrYr6r2r17rTodd HeltonrHelton, ToddrHELTON, TODDrTodd HeltonrHelton, Toddr115732rINFIELDERr1Br3r1997-2013r1997-2013rActiver115rLr220
237rNrLr1968-10-07T00:00:00rNrNr6r1rr"Butch Henry"r"Henry, Butch"rHENRY, BUTCHr"Butch Henry"r"Henry, Butch"r115783rPITCHERrPr1r1992-1993r1993r"Traded"r115rLr205
238rNrLr1970-04-01T00:00:00rNrYr5r11r77r"Matt Herges"r"Herges, Matt"rHERGES, MATTr"Matt Herges"r"Herges, Matt"r150382rPITCHERrPr1r2007-2009r2007-2009r"Free agent"r115rRr205
239rNrRr1969-07-14T00:00:00rNrNr6r1r18r"Jose Hernandez"r"Hernandez, Jose"rHERNANDEZ, JOSEr"José Hernández"r"Hernández, José"r115825rINFIELDERrSSr6r2003r2003r"Traded"r115rRr190
240rNrRr1975-02-20T00:00:00rNrYr6r2r61r"Livan Hernandez"r"Hernandez, Livan"rHERNANDEZ, LIVANr"Livan Hernandez"r"Hernandez, Livan"r115817rPITCHERrPr1r2008r2008r"Free agent"r115rRr245
241rYrLr1989-04-12T00:00:00rNrYr5r10r43r"Pedro Hernandez"r"Hernandez, Pedro"rHERNANDEZ, PEDROr"Pedro Hernandez"r"Hernandez, Pedro"r517060rPITCHERrPr1r2013-2014r2014rSignedr115rLr210
242rNrRr1976-05-20T00:00:00rNrYr6r0r55r"Ramon Hernandez"r"Hernandez, Ramon"rHERNANDEZ, RAMONr"Ramon Hernandez"r"Hernandez, Ramon"r150421rCATCHERrCr2r2011-2013r2012-2013r"Traded"r115rRr220
243rYrSr1984-11-03T00:00:00rNrYr5r9r18r"Jonathan Herrera"r"Herrera, Jonathan"rHERRERA, JONATHANr"Jonathan Herrera"r"Herrera, Jonathan"r468406rINFIELDERrSSr6r2006-2013r2006-2013r"Traded"r115rRr180
244rNrLr1963-10-13T00:00:00rNrYr6r2rr"Bryan Hickerson"r"Hickerson, Bryan"rHICKERSON, BRYANr"Bryan Hickerson"r"Hickerson, Bryan"r115887rPITCHERrPr1r1995r1995rActiver115rLr200
245rNrRr1982-02-20T00:00:00rNrYr6r8r48r"Jason Hirsh"r"Hirsh, Jason"rHIRSH, JASONr"Jason Hirsh"r"Hirsh, Jason"r444865rPITCHERrPr1r2006-2009r2007-2009rSignedr115rRr250
246rNrSr1970-04-02T00:00:00rNrNr5r10r16rDenny HockingrHocking, DennyrHOCKING, DENNYrDenny HockingrHocking, Dennyr116000rINFIELDERrSSr6r2004r2004r"Free agent"r115rRr185
247rYrRr1993-01-08T00:00:00rYrYr6r5r34rJeff HoffmanrHoffman, JeffrHOFFMAN, JEFFrJeff HoffmanrHoffman, Jeffr656546rPITCHERrPr1r2015-2019r2016-2019rReassignedr115rRr227
248rYrRr1985-11-20T00:00:00rNrYr5r10r56r"Greg Holland"r"Holland, Greg"rHOLLAND, GREGr"Greg Holland"r"Holland, Greg"r518813rPITCHERrPr1r2017r2017r"Free agent"r115rRr205
249rNrLr1973-04-20T00:00:00rNrNr6r2r27r"Todd Hollandsworth"r"Hollandsworth, Todd"rHOLLANDSWORTH, TODDr"Todd Hollandsworth"r"Hollandsworth, Todd"r116075rOUTFIELDERrLFr7r2000-2002r2000-2002r"Traded"r115rLr225
250rYrRr1980-01-15T00:00:00rNrYr6r4r7rMatt HollidayrHolliday, MattrHOLLIDAY, MATTrMatt HollidayrHolliday, Mattr407812rOUTFIELDERrLFr7r2004-2008, 2018r2004-2008, 2018r"Free agent"r115rRr240
251rNrRr1966-04-25T00:00:00rNrNr6r0rr"Darren Holmes"r"Holmes, Darren"rHOLMES, DARRENr"Darren Holmes"r"Holmes, Darren"r116100rPITCHERrPr1r1992-1997r1993-1997r"Free agent"r115rRr200
252rNrRr1977-07-08T00:00:00rNrYr6r2r48r"Craig House"r"House, Craig"rHOUSE, CRAIGr"Craig House"r"House, Craig"r331633rPITCHERrPr1r2000-2002r2000r"Traded"r115rRr220
253rYrRr1993-03-05T00:00:00rYrYr6r3r61r"Sam Howard"r"Howard, Sam"rHOWARD, SAMr"Sam Howard"r"Howard, Sam"r607572rPITCHERrPr1r2014, 2017-2019r2017-2019rReassignedr115rLr170
254rNrRr1964-05-11T00:00:00rNrNr5r9rr"Trenidad Hubbard"r"Hubbard, Trenidad"rHUBBARD, TRENIDADr"Trenidad Hubbard"r"Hubbard, Trenidad"r116248rOUTFIELDERrCFr8r1994-1996r1994-1996rWaivedr115rRr200
255rYrRr1983-09-08T00:00:00rNrYr6r0r4rNick HundleyrHundley, NickrHUNDLEY, NICKrNick HundleyrHundley, Nickr460026rCATCHERrCr2r2015-2016r2015-2016r"Free agent"r115rRr203
256rNrRr1971-03-25T00:00:00rNrNr6r3r12r"Brian L. Hunter"r"Hunter, Brian L."rHUNTER, BRIAN L.r"Brian L. Hunter"r"Hunter, Brian L."r116326rOUTFIELDERrCFr8r2000r2000r"Traded"r115rRr180
257rNrLr1958-03-24T00:00:00rNrYr6r3rr"Bruce Hurst"r"Hurst, Bruce"rHURST, BRUCEr"Bruce Hurst"r"Hurst, Bruce"r116350rPITCHERrPr1r1993r1993rActiver115rLr215
258rNrRr1971-11-10T00:00:00rNrYr6r3r35rButch HuskeyrHuskey, ButchrHUSKEY, BUTCHrButch HuskeyrHuskey, Butchr116357rOUTFIELDERrRFr9r2000r2000rReassignedr115rRr244
259rNrRr1970-02-06T00:00:00rNrYr6r6rr"Mark Hutton"r"Hutton, Mark"rHUTTON, MARKr"Mark Hutton"r"Hutton, Mark"r116373rPITCHERrPr1r1997r1997rActiver115rRr240
260rYrRr1983-04-08T00:00:00rNrYr6r0r22r"Chris Iannetta"r"Iannetta, Chris"rIANNETTA, CHRISr"Chris Iannetta"r"Iannetta, Chris"r455104rCATCHERrCr2r2006-2011, 2017-2019r2006-2011, 2018-2019rReleasedr115rRr230
261rNrRr1967-08-15T00:00:00rNrNr6r3r48rMike JamesrJames, MikerJAMES, MIKErMike JamesrJames, Miker116480rPITCHERrPr1r2002r2002r"Free agent"r115rRr210
262rNrLr1969-08-01T00:00:00rNrNr6r2r38r"Kevin Jarvis"r"Jarvis, Kevin"rJARVIS, KEVINr"Kevin Jarvis"r"Jarvis, Kevin"r116496rPITCHERrPr1r2000, 2004r2000, 2004r"Free agent"r115rRr200
263rNrLr1978-07-17T00:00:00rNrYr6r2r32rJason JenningsrJennings, JasonrJENNINGS, JASONrJason JenningsrJennings, Jasonr407298rPITCHERrPr1r2001-2006r2001-2006r"Traded"r115rRr235
264rNrLr1972-04-11T00:00:00rNrNr6r2r31rRobin JenningsrJennings, RobinrJENNINGS, ROBINrRobin JenningsrJennings, Robinr116530rOUTFIELDERrLFr7r2001r2001r"Traded"r115rLr210
265rNrRr1973-07-07T00:00:00rNrNr6r3r16rJose JimenezrJimenez, JoserJIMENEZ, JOSErJose JimenezrJimenez, Joser150455rPITCHERrPr1r2000-2003r2000-2003r"Free agent"r115rRr230
266rNrRr1984-01-22T00:00:00rNrYr6r5r38rUbaldo JimenezrJimenez, UbaldorJIMENEZ, UBALDOrUbaldo JiménezrJiménez, Ubaldor434622rPITCHERrPr1r2006-2011r2006-2011r"Traded"r115rRr210
267rYrRr1983-08-24T00:00:00rNrYr6r1r47rAlan JohnsonrJohnson, AlanrJOHNSON, ALANrAlan JohnsonrJohnson, Alanr489567rPITCHERrPr1r2010-2011r2011rSignedr115rRr180
268rNrRr1971-07-20T00:00:00rNrNr6r3r23r"Charles Johnson"r"Johnson, Charles"rJOHNSON, CHARLESr"Charles Johnson"r"Johnson, Charles"r116569rCATCHERrCr2r2003-2004r2003-2004rReleasedr115rRr225
269rYrLr1989-08-30T00:00:00rYrYr6r4r63rDJ JohnsonrJohnson, DJrJOHNSON, DJrDJ JohnsonrJohnson, DJr597113rPITCHERrPr1r2016-2019r2017-2019rActiver115rRr230
270rNrSr1960-11-29T00:00:00rNrYr5r11rr"Howard Johnson"r"Johnson, Howard"rJOHNSON, HOWARDr"Howard Johnson"r"Johnson, Howard"r116593rOUTFIELDERrOFrOr1994r1994rActiver115rRr178
271rNrRr1972-04-11T00:00:00rNrNr6r0r36rBobby JonesrJones, BobbyrJONES, BOBBYrBobby JonesrJones, Bobbyr116718rPITCHERrPr1r1997-2000r1997-1999r"Traded"r115rLr170
272rNrRr1965-12-16T00:00:00rNrNr6r2rr"Chris Jones"r"Jones, Chris"rJONES, CHRISr"Chris Jones"r"Jones, Chris"r116671rOUTFIELDERrCFr8r1993-1994r1993-1994r"Free agent"r115rRr205
273rNrSr1971-02-15T00:00:00rNrYr5r10rr"Terry Jones"r"Jones, Terry"rJONES, TERRYr"Terry Jones"r"Jones, Terry"r116730rOUTFIELDERrOFrOr1996r1996rActiver115rRr170
274rNrLr1968-04-24T00:00:00rNrYr6r3r59rTodd JonesrJones, ToddrJONES, TODDrTodd JonesrJones, Toddr116734rPITCHERrPr1r2002-2003r2002-2003rReleasedr115rRr230
275rYrRr1979-03-03T00:00:00rNrYr6r1r50r"Jorge Julio"r"Julio, Jorge"rJULIO, JORGEr"Jorge Julio"r"Julio, Jorge"r406402rPITCHERrPr1r2007r2007r"Free agent"r115rRr225
276rYrRr1986-01-29T00:00:00rNrYr6r1r41r"Jair Jurrjens"r"Jurrjens, Jair"rJURRJENS, JAIRr"Jair Jurrjens"r"Jurrjens, Jair"r457453rPITCHERrPr1r2014-2015r2014-2015rNRIr115rRr200
277rYrRr1989-08-07T00:00:00rNrYr6r1r54rTommy KahnlerKahnle, TommyrKAHNLE, TOMMYrTommy KahnlerKahnle, Tommyr592454rPITCHERrPr1r2013-2015r2014-2015r"Traded"r115rRr235
278rNrRr1975-07-31T00:00:00rNrYr6r2r19r"Gabe Kapler"r"Kapler, Gabe"rKAPLER, GABEr"Gabe Kapler"r"Kapler, Gabe"r137002rOUTFIELDERrLFr7r2002-2003r2002-2003rReleasedr115rRr190
279rNrLr1971-08-09T00:00:00rNrNr6r2r19r"Scott Karl"r"Karl, Scott"rKARL, SCOTTr"Scott Karl"r"Karl, Scott"r116845rPITCHERrPr1r1999-2000r2000rWaivedr115rLr205
280rNrRr1970-06-02T00:00:00rNrYr6r4rrMike KellyrKelly, MikerKELLY, MIKErMike KellyrKelly, Miker116954rOUTFIELDERrRFr9r1999r1999r"Free agent"r115rRr195
281rYrRr1984-08-26T00:00:00rNrYr6r3r38r"Kyle Kendrick"r"Kendrick, Kyle"rKENDRICK, KYLEr"Kyle Kendrick"r"Kendrick, Kyle"r452718rPITCHERrPr1r2015r2015r"Free agent"r115rRr220
282rNrRr1979-05-24T00:00:00rNrYr6r4r37rJoe KennedyrKennedy, JoerKENNEDY, JOErJoe KennedyrKennedy, Joer406773rPITCHERrPr1r2004-2005r2004-2005r"Traded"r115rLr250
283rYrRr1982-07-03T00:00:00rNrYr6r1r56rLogan KensingrKensing, LoganrKENSING, LOGANrLogan KensingrKensing, Loganr434137rPITCHERrPr1r2012-2013r2013rSignedr115rRr190
284rNrRr1982-06-11T00:00:00rNrYr6r5r25rBob KeppelrKeppel, BobrKEPPEL, BOBrBob KeppelrKeppel, Bobr430670rPITCHERrPr1r2006-2007r2007rWaivedr115rRr215
285rNrLr1972-06-06T00:00:00rNrNr6r4r55r"Brooks Kieschnick"r"Kieschnick, Brooks"rKIESCHNICK, BROOKSr"Brooks Kieschnick"r"Kieschnick, Brooks"r117044rINFIELDERr1Br3r2000-2001r2001r"Free agent"r115rRr250
286rNrRr1968-12-02T00:00:00rNrYr6r5r57r"Darryl Kile"r"Kile, Darryl"rKILE, DARRYLr"Darryl Kile"r"Kile, Darryl"r117046rPITCHERrPr1r1998-1999r1998-1999rWaivedr115rRr210
287rYrRr1979-01-19T00:00:00rNrYr5r9r49rByung-Hyun KimrKim, Byung-HyunrKIM, BYUNG-HYUNrByung-Hyun KimrKim, Byung-Hyunr218294rPITCHERrPr1r2005-2007r2005-2007r"Traded"r115rRr175
288rNrRr1977-09-04T00:00:00rNrNr6r2r51rSun-Woo KimrKim, Sun-WoorKIM, SUN-WOOrSun-Woo KimrKim, Sun-Woor279615rPITCHERrPr1r2005-2006r2005-2006rWaivedr115rRr180
289rNrLr1974-01-15T00:00:00rNrYr6r0r56rRay KingrKing, RayrKING, RAYrRay KingrKing, Rayr150037rPITCHERrPr1r2006r2006r"Free agent"r115rLr250
290rNrLr1961-03-29T00:00:00rNrYr6r0rr"Mike Kingery"r"Kingery, Mike"rKINGERY, MIKEr"Mike Kingery"r"Kingery, Mike"r117090rOUTFIELDERrOFrOr1994-1995r1994-1995rActiver115rLr180
291rNrRr1960-10-28T00:00:00rNrYr6r5rr"Mark Knudson"r"Knudson, Mark"rKNUDSON, MARKr"Mark Knudson"r"Knudson, Mark"r117218rPITCHERrPr1r1993r1993rActiver115rRr215
292rNrLr1982-05-26T00:00:00rNrYr6r4r47rJoe KoshanskyrKoshansky, JoerKOSHANSKY, JOErJoe KoshanskyrKoshansky, Joer459423rINFIELDERr1Br3r2006-2009r2006-2009rWaivedr115rLr230
293rNrRr1981-07-25T00:00:00rNrYr6r1r15rKevin KouzmanoffrKouzmanoff, KevinrKOUZMANOFF, KEVINrKevin KouzmanoffrKouzmanoff, Kevinr450260rINFIELDERr3Br5r2011r2011r"Free agent"r115rRr210
294rNrRr1973-04-02T00:00:00rNrNr6r2r48r"Marc Kroon"r"Kroon, Marc"rKROON, MARCr"Marc Kroon"r"Kroon, Marc"r117327rPITCHERrPr1r2004r2004r"Free agent"r115rRr190
295rYrLr1985-04-15T00:00:00rNrYr5r11r34r"Aaron Laffey"r"Laffey, Aaron"rLAFFEY, AARONr"Aaron Laffey"r"Laffey, Aaron"r444836rPITCHERrPr1r2014-2015r2015rSignedr115rLr190
296rYrRr1997-04-18T00:00:00rYrYr6r2r23r"Peter Lambert"r"Lambert, Peter"rLAMBERT, PETERr"Peter Lambert"r"Lambert, Peter"r663567rPITCHERrPr1r2015, 2018-2019r2018-2019rActiver115rRr185
297rNrRr1968-04-03T00:00:00rNrYr6r0r3rMike LansingrLansing, MikerLANSING, MIKErMike LansingrLansing, Miker117491rINFIELDERr2Br4r1998-2000r1998-2000rActiver115rRr195
298rNrRr1971-06-03T00:00:00rNrYr6r2r18r"Aaron Ledesma"r"Ledesma, Aaron"rLEDESMA, AARONr"Aaron Ledesma"r"Ledesma, Aaron"r117597rINFIELDERr3Br5r1999-2000r2000rReleasedr115rRr200
299rNrRr1973-03-12T00:00:00rNrNr6r1r51rDavid LeerLee, DavidrLEE, DAVIDrDavid LeerLee, Davidr150049rPITCHERrPr1r1999-2001r1999-2000r"Traded"r115rRr200
300rYrRr1988-07-13T00:00:00rNrYr6r4r9rDJ LeMahieurLeMahieu, DJrLEMAHIEU, DJrDJ LeMahieurLeMahieu, DJr518934rINFIELDERr2Br4r2011-2018r2012-2018r"Free agent"r115rRr215
301rNrRr1968-04-02T00:00:00rNrNr6r0r16r"Curt Leskanic"r"Leskanic, Curt"rLESKANIC, CURTr"Curt Leskanic"r"Leskanic, Curt"r117710rPITCHERrPr1r1993-1999r1993-1999r"Traded"r115rRr185
302rNrRr1980-02-11T00:00:00rNrYr6r3r27r"Matt Lindstrom"r"Lindstrom, Matt"rLINDSTROM, MATTr"Matt Lindstrom"r"Lindstrom, Matt"r434637rPITCHERrPr1r2010-2012r2011r"Traded"r115rRr215
303rNrSr1964-06-03T00:00:00rNrNr5r10rr"Nelson Liriano"r"Liriano, Nelson"rLIRIANO, NELSONr"Nelson Liriano"r"Liriano, Nelson"r117810rINFIELDERr2Br4r1992-1994, 1997-1998r1993-1994, 1998r"Free agent"r115rRr170
304rNrRr1972-07-11T00:00:00rNrNr6r0r19r"Mark Little"r"Little, Mark"rLITTLE, MARKr"Mark Little"r"Little, Mark"r150458rOUTFIELDERrCFr8r2001-2002r2001-2002r"Traded"r115rRr190
305rYrRr1984-08-13T00:00:00rNrYr6r5r48rBoone LoganrLogan, BoonerLOGAN, BOONErBoone LoganrLogan, Booner457429rPITCHERrPr1r2013-2016r2014-2016r"Free agent"r115rLr215
306rNrRr1975-04-21T00:00:00rNrYr6r3r51rAquilino LopezrLopez, AquilinorLOPEZ, AQUILINOrAquilino LopezrLopez, Aquilinor425658rPITCHERrPr1r2005r2005rWaivedr115rRr185
307rNrLr1977-07-11T00:00:00rNrYr6r4r45r"Javier Lopez"r"Lopez, Javier"rLOPEZ, JAVIERr"Javier López"r"López, Javier"r425657rPITCHERrPr1r2003-2005r2003-2005rWaivedr115rLr220
308rNrRr1983-11-24T00:00:00rNrYr6r0r22rJose LopezrLopez, JoserLOPEZ, JOSErJose LopezrLopez, Joser430946rINFIELDERr3Br5r2010-2011r2011rReleasedr115rRr205
309rNrRr1975-12-14T00:00:00rNrYr6r1r31r"Rodrigo Lopez"r"Lopez, Rodrigo"rLOPEZ, RODRIGOr"Rodrigo Lopez"r"Lopez, Rodrigo"r150438rPITCHERrPr1r2007r2007r"Free agent"r115rRr185
310rYrRr1983-07-19T00:00:00rNrYr6r0r59rWilton LopezrLopez, WiltonrLOPEZ, WILTONrWilton LopezrLopez, Wiltonr446641rPITCHERrPr1r2012-2014r2013-2014rSignedr115rRr200
311rNrRr1971-03-29T00:00:00rNrNr6r2r52rSean LowerLowe, SeanrLOWE, SEANrSean LowerLowe, Seanr117957rPITCHERrPr1r2002r2002r"Free agent"r115rRr225
312rYrRr1986-06-13T00:00:00rNrYr6r0r21r"Jonathan Lucroy"r"Lucroy, Jonathan"rLUCROY, JONATHANr"Jonathan Lucroy"r"Lucroy, Jonathan"r518960rCATCHERrCr2r2017r2017r"Free agent"r115rRr200
313rYrRr1990-10-19T00:00:00rNrYr6r5r24r"Jordan Lyles"r"Lyles, Jordan"rLYLES, JORDANr"Jordan Lyles"r"Lyles, Jordan"r543475rPITCHERrPr1r2013-2017r2014-2017rReleasedr115rRr230
314rNrLr1970-10-17T00:00:00rNrNr6r4r47r"John Mabry"r"Mabry, John"rMABRY, JOHNr"John Mabry"r"Mabry, John"r118065rINFIELDERr3Br5r2007r2007rReleasedr115rRr210
315rYrSr1981-01-25T00:00:00rNrNr6r0r1r"Anderson Machado"r"Machado, Anderson"rMACHADO, ANDERSONr"Anderson Machado"r"Machado, Anderson"r407785rINFIELDERrSSr6r2005r2005rSignedr115rRr189
316rYrRr1985-01-16T00:00:00rNrYr6r2r50rJeff ManshiprManship, JeffrMANSHIP, JEFFrJeff ManshiprManship, Jeffr453249rPITCHERrPr1r2012-2013r2013rSignedr115rRr205
317rNrRr1964-08-23T00:00:00rNrYr6r3r23rJeff MantorManto, JeffrMANTO, JEFFrJeff MantorManto, Jeffr118259rINFIELDERr3Br5r1999-2000r2000rReleasedr115rRr210
318rNrRr1965-07-15T00:00:00rNrNr5r11r8r"Kirt Manwaring"r"Manwaring, Kirt"rMANWARING, KIRTr"Kirt Manwaring"r"Manwaring, Kirt"r118267rCATCHERrCr2r1996-1999r1997-1999r"Free agent"r115rRr190
319rYrRr1995-02-22T00:00:00rYrYr6r1r48r"German Marquez"r"Marquez, German"rMARQUEZ, GERMANr"German Márquez"r"Márquez, German"r608566rPITCHERrPr1r2016-2019r2016-2019rActiver115rRr225
320rNrLr1978-08-21T00:00:00rNrYr6r1r21r"Jason Marquis"r"Marquis, Jason"rMARQUIS, JASONr"Jason Marquis"r"Marquis, Jason"r150302rPITCHERrPr1r2009r2009r"Free agent"r115rRr220
321rNrRr1973-11-17T00:00:00rNrNr6r1r16r"Eli Marrero"r"Marrero, Eli"rMARRERO, ELIr"Eli Marrero"r"Marrero, Eli"r118305rOUTFIELDERrLFr7r2006r2006r"Traded"r115rRr200
322rYrRr1986-06-02T00:00:00rNrYr6r8r47r"Chris Martin"r"Martin, Chris"rMARTIN, CHRISr"Chris Martin"r"Martin, Chris"r455119rPITCHERrPr1r2013-2015r2014r"Traded"r115rRr215
323rNrLr1970-05-21T00:00:00rNrYr6r1r39r"Tom Martin"r"Martin, Tom"rMARTIN, TOMr"Tom Martin"r"Martin, Tom"r118353rPITCHERrPr1r2006-2007r2006-2007r"Free agent"r115rLr215
324rYrRr1982-05-17T00:00:00rNrYr6r5r37rNick MassetrMasset, NickrMASSET, NICKrNick MassetrMasset, Nickr434665rPITCHERrPr1r2014r2014r"Free agent"r115rRr225
325rNrSr1975-10-23T00:00:00rNrYr5r10rrKazuo MatsuirMatsui, KazuorMATSUI, KAZUOrKazuo MatsuirMatsui, Kazuor430565rINFIELDERr2Br4r2006-2007, 2010r2006-2007rSignedr115rRr187
326rYrLr1990-10-19T00:00:00rNrYr6r3r41r"Tyler Matzek"r"Matzek, Tyler"rMATZEK, TYLERr"Tyler Matzek"r"Matzek, Tyler"r554431rPITCHERrPr1r2009, 2013-2016r2014-2016rSignedr115rLr230
327rNrLr1968-04-19T00:00:00rNrNr6r1r8r"Brent Mayne"r"Mayne, Brent"rMAYNE, BRENTr"Brent Mayne"r"Mayne, Brent"r118490rCATCHERrCr2r2000-2001r2000-2001r"Traded"r115rRr190
328rYrRr1985-05-23T00:00:00rNrYr6r2r12r"Matt McBride"r"McBride, Matt"rMCBRIDE, MATTr"Matt McBride"r"McBride, Matt"r473724rOUTFIELDERrRFr9r2012-2015r2012-2015rSignedr115rRr215
329rNrRr1978-11-25T00:00:00rNrYr6r5r46rZach McClellanrMcClellan, ZachrMCCLELLAN, ZACHrZach McClellanrMcClellan, Zachr444886rPITCHERrPr1r2006-2008r2006-2007rNRIr115rRr190
330rYrRr1981-04-02T00:00:00rNrYr5r9r18rMike McCoyrMcCoy, MikerMCCOY, MIKErMike McCoyrMcCoy, Miker453454rINFIELDERrSSr6r2009r2009rWaivedr115rRr180
331rNrSr1970-08-16T00:00:00rNrYr5r8rr"Quinton McCracken"r"McCracken, Quinton"rMCCRACKEN, QUINTONr"Quinton McCracken"r"McCracken, Quinton"r118609rOUTFIELDERrCFr8r1995-1997r1995-1997rWaivedr115rRr185
332rNrRr1970-01-21T00:00:00rNrYr6r7rr"Jeff McCurry"r"McCurry, Jeff"rMCCURRY, JEFFr"Jeff McCurry"r"McCurry, Jeff"r118623rPITCHERrPr1r1997r1997rActiver115rRr210
333rNrLr1967-10-01T00:00:00rNrYr6r0r23r"Chuck McElroy"r"McElroy, Chuck"rMCELROY, CHUCKr"Chuck McElroy"r"McElroy, Chuck"r118660rPITCHERrPr1r1998-1999r1998-1999r"Traded"r115rLr205
334rYrLr1986-08-06T00:00:00rYrYr6r4r51rJake McGeerMcGee, JakerMCGEE, JAKErJake McGeerMcGee, Jaker459429rPITCHERrPr1r2016-2019r2016-2019rActiver115rLr237
335rYrRr1987-06-19T00:00:00rNrYr6r2r43rCollin McHughrMcHugh, CollinrMCHUGH, COLLINrCollin McHughrMcHugh, Collinr543521rPITCHERrPr1r2013r2013rClaimedr115rRr190
336rNrRr1972-01-17T00:00:00rNrNr6r2r26rWalt McKeelrMcKeel, WaltrMCKEEL, WALTrWalt McKeelrMcKeel, Waltr118771rCATCHERrCr2r2001-2002r2002r"Free agent"r115rRr200
337rYrRr1985-03-04T00:00:00rNrYr5r10r8r"Michael McKenry"r"McKenry, Michael"rMCKENRY, MICHAELr"Michael McKenry"r"McKenry, Michael"r502374rCATCHERrCr2r2008-2011, 2014-2015r2008-2011, 2014-2015rSignedr115rRr205
338rYrLr1994-12-14T00:00:00rYrYr6r2r24rRyan McMahonrMcMahon, RyanrMCMAHON, RYANrRyan McMahonrMcMahon, Ryanr641857rINFIELDERr2Br4r2013, 2015-2019r2015-2019rActiver115rRr208
339rNrSr1967-08-27T00:00:00rNrYr6r0r56r"Brian McRae"r"McRae, Brian"rMCRAE, BRIANr"Brian McRae"r"McRae, Brian"r118871rOUTFIELDERrCFr8r1999r1999rWaivedr115rRr185
340rNrRr1972-04-14T00:00:00rNrYr5r10rr"Roberto Mejia"r"Mejia, Roberto"rMEJIA, ROBERTOr"Roberto Mejia"r"Mejia, Roberto"r118925rINFIELDERr2Br4r1993-1995r1993-1995rActiver115rRr180
341rNrSr1972-03-27T00:00:00rNrYr6r2r16rAdam MelhuserMelhuse, AdamrMELHUSE, ADAMrAdam MelhuserMelhuse, Adamr282597rCATCHERrCr2r2000-2001, 2008r2000-2001, 2008r"Free agent"r115rRr210
342rYrRr1989-10-09T00:00:00rYrYr6r4r38rTim MelvillerMelville, TimrMELVILLE, TIMrTim MelvillerMelville, Timr543532rPITCHERrPr1r2019r2019rActiver115rRr225
343rNrLr1974-11-04T00:00:00rNrNr5r11r29r"Carlos Mendoza"r"Mendoza, Carlos"rMENDOZA, CARLOSr"Carlos Mendoza"r"Mendoza, Carlos"r118943rOUTFIELDERrLFr7r2000r2000r"Free agent"r115rLr165
344rNrLr1968-02-01T00:00:00rNrYr6r2r54r"Kent Mercker"r"Mercker, Kent"rMERCKER, KENTr"Kent Mercker"r"Mercker, Kent"r118967rPITCHERrPr1r2002r2002r"Free agent"r115rLr205
345rNrRr1966-05-22T00:00:00rNrYr6r3r49rJose MesarMesa, JoserMESA, JOSErJose MesarMesa, Joser118986rPITCHERrPr1r2006r2006r"Free agent"r115rRr235
346rNrRr1970-09-09T00:00:00rNrNr6r0r58rDan MicelirMiceli, DanrMICELI, DANrDan MicelirMiceli, Danr119023rPITCHERrPr1r2001, 2003, 2005r2001, 2003, 2005r"Free agent"r115rRr230
347rNrSr1976-12-15T00:00:00rNrYr5r8r6r"Aaron Miles"r"Miles, Aaron"rMILES, AARONr"Aaron Miles"r"Miles, Aaron"r425446rINFIELDERr2Br4r2004-2005r2004-2005r"Traded"r115rRr180
348rYrRr1982-04-28T00:00:00rNrYr6r1r50r"Jim Miller"r"Miller, Jim"rMILLER, JIMr"Jim Miller"r"Miller, Jim"r461848rPITCHERrPr1r2006, 2011r2006, 2011r"Free agent"r115rRr200
349rYrRr1987-06-13T00:00:00rNrYr6r3r60r"Justin Miller"r"Miller, Justin"rMILLER, JUSTINr"Justin Miller"r"Miller, Justin"r502522rPITCHERrPr1r2014-2016r2015-2016rSignedr115rRr215
350rNrRr1971-11-23T00:00:00rNrYr6r3r46r"Matt Miller"r"Miller, Matt"rMILLER, MATTr"Matt Miller"r"Miller, Matt"r285080rPITCHERrPr1r2003r2003r"Free agent"r115rRr215
351rNrRr1974-12-24T00:00:00rNrYr6r4r40rKevin MillwoodrMillwood, KevinrMILLWOOD, KEVINrKevin MillwoodrMillwood, Kevinr119154rPITCHERrPr1r2011r2011r"Free agent"r115rRr230
352rNrRr1969-08-31T00:00:00rNrYr6r8rrNate MincheyrMinchey, NaterMINCHEY, NATErNate MincheyrMinchey, Nater119168rPITCHERrPr1r1997r1997rActiver115rRr225
